"","gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
"346",2563505941,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/37715369","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","Oregon","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",43.380354,-118.835943,244,NA,NA,NA,NA,NA,"2017-05-28",28,5,2017,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","37715369",NA,"elvapaulson",2020-01-18 18:34:47,"CC_BY_NC_4_0","elvapaulson","elvapaulson","",NA,2024-02-09 11:58:54.35,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"347",2563505127,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/37715690","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","Oregon","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",43.133856,-122.143032,150,NA,NA,NA,NA,NA,"2018-07-10",10,7,2018,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","37715690",NA,"elvapaulson",2020-01-18 18:47:18,"CC_BY_NC_4_0","elvapaulson","elvapaulson","",NA,2024-02-09 11:25:58.742,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"348",2563505082,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/37715087","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","Montana","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.003858,-110.704708,1000,NA,NA,NA,NA,NA,"2017-05-22",22,5,2017,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","37715087",NA,"elvapaulson",2020-01-18 18:22:10,"CC_BY_NC_4_0","elvapaulson","elvapaulson","",NA,2024-02-09 11:58:46.193,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"349",2563505068,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/37715086","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","Montana","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.004426,-110.70471,93,NA,NA,NA,NA,NA,"2017-05-22",22,5,2017,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","37715086",NA,"elvapaulson",2020-01-18 18:22:09,"CC_BY_NC_4_0","elvapaulson","elvapaulson","",NA,2024-02-09 11:58:43.202,"StillImage","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"350",2542788200,"cca13f2c-0d2c-4c2f-93b9-4446c0cc1629","1701669","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","Oregon","PRESENT",NA,"c3ad790a-d426-4ac1-8e32-da61f81f0117",NA,NA,NA,NA,NA,NA,NA,NA,"2019",NA,NA,2019,2170749,2170749,"HUMAN_OBSERVATION","BISON","BugGuide","1701669",NA,"",NA,"CC0_1_0","","Dale and Elva Paulson","",NA,2024-01-25 14:19:40.888,"StillImage","RECORDED_DATE_MISMATCH"
"351",2542787888,"cca13f2c-0d2c-4c2f-93b9-4446c0cc1629","1751034","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"c3ad790a-d426-4ac1-8e32-da61f81f0117",NA,NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,2012,2170749,2170749,"HUMAN_OBSERVATION","BISON","BugGuide","1751034",NA,"",NA,"CC0_1_0","","Brad Smith","",NA,2024-01-25 14:19:41.099,"StillImage","RECORDED_DATE_MISMATCH"
"352",2518015743,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/36583265","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",38.706719,-119.993561,150,NA,NA,NA,NA,NA,"2018-06-17T14:18",17,6,2018,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","36583265",NA,"Will Richardson",2019-12-12 08:18:03,"CC_BY_NC_4_0","Will Richardson","Will Richardson","",NA,2024-02-09 11:58:36.041,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"353",2465161673,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/36105041","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","Wyoming","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",44.562817,-110.377975,NA,NA,NA,NA,NA,NA,"2019-07-31T11:43:06",31,7,2019,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","36105041",NA,"Marshal Hedin",2019-11-27 11:51:43,"CC_BY_NC_4_0","Anne T Curran","Anne T Curran","",NA,2024-02-09 11:57:49.464,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"354",2456547581,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/35531658","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",41.150099,-120.286364,200,NA,NA,NA,NA,NA,"2012-07-18T16:03",18,7,2012,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","35531658",NA,"Marshal Hedin",2019-11-10 16:18:15,"CC_BY_NC_4_0","Brad Smith","Brad Smith","",NA,2024-02-09 12:25:06.278,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"355",2429275872,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/33498130","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",39.105534,-120.196387,25,NA,NA,NA,NA,NA,"2019-09-20T13:06",20,9,2019,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","33498130",NA,"Will Richardson",2019-09-27 20:44:34,"CC_BY_NC_4_0","Will Richardson","Will Richardson","",NA,2024-02-09 11:58:16.233,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"356",2429272934,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/33496256","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",39.462141,-120.341841,10,NA,NA,NA,NA,NA,"2019-09-23T12:43",23,9,2019,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","33496256",NA,"Will Richardson",2019-09-27 20:04:22,"CC_BY_NC_4_0","Will Richardson","Will Richardson","",NA,2024-02-09 11:58:06.941,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"357",2366023645,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/28186937","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",39.624763,-120.648055,NA,NA,NA,NA,NA,NA,"2019-07-02T14:42:52",2,7,2019,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","28186937",NA,"John Garrett",2019-07-04 18:31:55,"CC_BY_NC_4_0","John Garrett","John Garrett","",NA,2024-02-09 11:25:51.657,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"358",2311328821,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/29607828","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",37.545302,-118.224409,508,NA,NA,NA,NA,NA,"2019-07-23T11:47",23,7,2019,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","29607828",NA,"Marshal Hedin",2019-07-29 20:36:58,"CC_BY_NC_4_0","Kristie Nelson","Kristie Nelson","",NA,2024-02-09 12:24:32.864,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"359",2294668088,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/29474832","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","Washington","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.459305,-122.999924,NA,NA,NA,NA,NA,NA,"2019-06-25T10:40:10",25,6,2019,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","29474832",NA,"cjag",2019-07-25 15:29:45,"CC_BY_NC_4_0","cjag","cjag","",NA,2024-02-09 11:57:44.086,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"360",2283281231,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/28646829","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",39.1526,-120.363125,NA,NA,NA,NA,NA,NA,"2019-07-08T16:05:58",8,7,2019,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","28646829",NA,"John Garrett",2019-07-12 00:31:39,"CC_BY_NC_4_0","John Garrett","John Garrett","",NA,2024-02-09 11:57:05.259,"StillImage","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"361",2269230271,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/26945578","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",40.189313,-120.60395,NA,NA,NA,NA,NA,NA,"2019-06-10T12:57:24",10,6,2019,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","26945578",NA,"John Garrett",2019-06-14 01:08:06,"CC_BY_NC_4_0","John Garrett","John Garrett","",NA,2024-02-09 11:57:08.591,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"362",2251941298,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/25947645","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","Nevada","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",39.17333,-119.731278,NA,NA,NA,NA,NA,NA,"2019-05-28T08:27:39",28,5,2019,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","25947645",NA,"Marshal Hedin",2019-05-28 17:13:21,"CC_BY_NC_4_0","kodykrupp","kodykrupp","",NA,2024-02-09 11:59:37.874,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"363",2251003444,"040c5662-da76-4782-a48e-cdea1892d14c","NGSFT1094-15","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"UNRANKED","BOLD:ADL0904","BOLD:ADL0904","","CA","Island View Beach, trap 9","British Columbia","PRESENT",NA,"b3bf3a83-1f68-4541-a03f-330d30d567f5",53.9998,-125.003,NA,NA,NA,NA,NA,NA,"2003-04-26",26,4,2003,10517617,2170749,"MATERIAL_SAMPLE","Royal British Columbia Museum","","ENT010-002084",NA,"Gergin A. Blagoev",NA,"CC_BY_4_0","","Bennett, Salomon, Vibert","",NA,2024-02-09 17:06:13.891,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION"
"364",2250375480,"040c5662-da76-4782-a48e-cdea1892d14c","GISSP026-15","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","CA","Roesland Office","British Columbia","PRESENT",NA,"b3bf3a83-1f68-4541-a03f-330d30d567f5",48.794,-123.309,NA,NA,9,0,NA,NA,"2014-06-21",21,6,2014,2170749,2170749,"MATERIAL_SAMPLE","Centre for Biodiversity Genomics","","BIOUG25733-B07",NA,"Gergin A. Blagoev",NA,"CC_BY_4_0","","BIObus 2014","",NA,2024-02-09 17:02:05.846,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"365",2249231661,"040c5662-da76-4782-a48e-cdea1892d14c","GBA26178-15","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"b3bf3a83-1f68-4541-a03f-330d30d567f5",38.51,-119.8,NA,NA,NA,NA,NA,NA,"2010-07-31",31,7,2010,2170749,2170749,"MATERIAL_SAMPLE","Mined from GenBank, NCBI","","GSB10HDBG001",NA,"",NA,"CC_BY_4_0","","G.S. Blackburn","",NA,2024-02-09 17:04:48.744,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
"366",2249230831,"040c5662-da76-4782-a48e-cdea1892d14c","GBA26146-15","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"b3bf3a83-1f68-4541-a03f-330d30d567f5",38.33,-119.7,NA,NA,NA,NA,NA,NA,"2007-07-31",31,7,2007,2170749,2170749,"MATERIAL_SAMPLE","Mined from GenBank, NCBI","","GSB07CHL268",NA,"",NA,"CC_BY_4_0","","G.S. Blackburn","",NA,2024-02-09 17:03:28.809,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
"367",2249230396,"040c5662-da76-4782-a48e-cdea1892d14c","GBA26123-15","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"b3bf3a83-1f68-4541-a03f-330d30d567f5",38.34,-119.66,NA,NA,NA,NA,NA,NA,"2007-07-31",31,7,2007,2170749,2170749,"MATERIAL_SAMPLE","Mined from GenBank, NCBI","","GSB07CAU622",NA,"",NA,"CC_BY_4_0","","G.S. Blackburn","",NA,2024-02-09 17:04:48.742,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
"368",2249230246,"040c5662-da76-4782-a48e-cdea1892d14c","GBA26188-15","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"b3bf3a83-1f68-4541-a03f-330d30d567f5",38.1,-119.48,NA,NA,NA,NA,NA,NA,"2007-07-31",31,7,2007,2170749,2170749,"MATERIAL_SAMPLE","Mined from GenBank, NCBI","","GSB07KE808",NA,"",NA,"CC_BY_4_0","","G.S. Blackburn","",NA,2024-02-09 17:04:47.003,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
"369",2249230078,"040c5662-da76-4782-a48e-cdea1892d14c","GBA26116-15","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"b3bf3a83-1f68-4541-a03f-330d30d567f5",38.34,-119.66,NA,NA,NA,NA,NA,NA,"2007-07-31",31,7,2007,2170749,2170749,"MATERIAL_SAMPLE","Mined from GenBank, NCBI","","GSB07CAL698",NA,"",NA,"CC_BY_4_0","","G.S. Blackburn","",NA,2024-02-09 17:05:50.026,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
"370",2249230032,"040c5662-da76-4782-a48e-cdea1892d14c","GBA26164-15","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"b3bf3a83-1f68-4541-a03f-330d30d567f5",38.25,-119.98,NA,NA,NA,NA,NA,NA,"2007-07-31",31,7,2007,2170749,2170749,"MATERIAL_SAMPLE","Mined from GenBank, NCBI","","GSB07ST087",NA,"",NA,"CC_BY_4_0","","G.S. Blackburn","",NA,2024-02-09 17:04:41.075,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
"371",2249229995,"040c5662-da76-4782-a48e-cdea1892d14c","GBA26122-15","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"b3bf3a83-1f68-4541-a03f-330d30d567f5",38.34,-119.66,NA,NA,NA,NA,NA,NA,"2007-07-31",31,7,2007,2170749,2170749,"MATERIAL_SAMPLE","Mined from GenBank, NCBI","","GSB07CAU593",NA,"",NA,"CC_BY_4_0","","G.S. Blackburn","",NA,2024-02-09 17:04:47.001,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
"372",2249229888,"040c5662-da76-4782-a48e-cdea1892d14c","GBA26212-15","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"b3bf3a83-1f68-4541-a03f-330d30d567f5",38.28,-119.62,NA,NA,NA,NA,NA,NA,"2010-07-31",31,7,2010,2170749,2170749,"MATERIAL_SAMPLE","Mined from GenBank, NCBI","","GSB10LTLK123",NA,"",NA,"CC_BY_4_0","","G.S. Blackburn","",NA,2024-02-09 17:03:28.811,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
"373",2249229844,"040c5662-da76-4782-a48e-cdea1892d14c","GBA26189-15","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"b3bf3a83-1f68-4541-a03f-330d30d567f5",38.1,-119.48,NA,NA,NA,NA,NA,NA,"2007-07-31",31,7,2007,2170749,2170749,"MATERIAL_SAMPLE","Mined from GenBank, NCBI","","GSB07KE809",NA,"",NA,"CC_BY_4_0","","G.S. Blackburn","",NA,2024-02-09 17:04:48.745,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
"374",2249229807,"040c5662-da76-4782-a48e-cdea1892d14c","GBA26163-15","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"b3bf3a83-1f68-4541-a03f-330d30d567f5",38.25,-119.98,NA,NA,NA,NA,NA,NA,"2007-07-31",31,7,2007,2170749,2170749,"MATERIAL_SAMPLE","Mined from GenBank, NCBI","","GSB07ST085",NA,"",NA,"CC_BY_4_0","","G.S. Blackburn","",NA,2024-02-09 17:04:47.045,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
"375",2249229721,"040c5662-da76-4782-a48e-cdea1892d14c","GBA26191-15","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"b3bf3a83-1f68-4541-a03f-330d30d567f5",38.1,-119.48,NA,NA,NA,NA,NA,NA,"2007-07-31",31,7,2007,2170749,2170749,"MATERIAL_SAMPLE","Mined from GenBank, NCBI","","GSB07KE956",NA,"",NA,"CC_BY_4_0","","G.S. Blackburn","",NA,2024-02-09 17:04:41.892,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
"376",2249229674,"040c5662-da76-4782-a48e-cdea1892d14c","GBA26197-15","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"b3bf3a83-1f68-4541-a03f-330d30d567f5",38.1,-119.48,NA,NA,NA,NA,NA,NA,"2007-07-31",31,7,2007,2170749,2170749,"MATERIAL_SAMPLE","Mined from GenBank, NCBI","","GSB07KE1024",NA,"",NA,"CC_BY_4_0","","G.S. Blackburn","",NA,2024-02-09 17:04:41.077,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
"377",2249229625,"040c5662-da76-4782-a48e-cdea1892d14c","GBA26125-15","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"b3bf3a83-1f68-4541-a03f-330d30d567f5",38.34,-119.66,NA,NA,NA,NA,NA,NA,"2007-07-31",31,7,2007,2170749,2170749,"MATERIAL_SAMPLE","Mined from GenBank, NCBI","","GSB07CAU1109",NA,"",NA,"CC_BY_4_0","","G.S. Blackburn","",NA,2024-02-09 17:03:26.616,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
"378",2249229583,"040c5662-da76-4782-a48e-cdea1892d14c","GBA26151-15","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"b3bf3a83-1f68-4541-a03f-330d30d567f5",38.33,-119.7,NA,NA,NA,NA,NA,NA,"2007-07-31",31,7,2007,2170749,2170749,"MATERIAL_SAMPLE","Mined from GenBank, NCBI","","GSB07CHU353",NA,"",NA,"CC_BY_4_0","","G.S. Blackburn","",NA,2024-02-09 17:02:02.716,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
"379",2249229466,"040c5662-da76-4782-a48e-cdea1892d14c","GBA26185-15","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"b3bf3a83-1f68-4541-a03f-330d30d567f5",38.1,-119.48,NA,NA,NA,NA,NA,NA,"2007-07-31",31,7,2007,2170749,2170749,"MATERIAL_SAMPLE","Mined from GenBank, NCBI","","GSB07KE779",NA,"",NA,"CC_BY_4_0","","G.S. Blackburn","",NA,2024-02-09 17:04:47.045,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
"380",2249229457,"040c5662-da76-4782-a48e-cdea1892d14c","GBA26159-15","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"b3bf3a83-1f68-4541-a03f-330d30d567f5",38.25,-119.98,NA,NA,NA,NA,NA,NA,"2007-07-31",31,7,2007,2170749,2170749,"MATERIAL_SAMPLE","Mined from GenBank, NCBI","","GSB07ST035",NA,"",NA,"CC_BY_4_0","","G.S. Blackburn","",NA,2024-02-09 17:06:02.394,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
